,Unnamed: 0,seed,config,agent,error,task_name,cam_type,epochs,control_done_count,test_done_count,avg_control_final_distance,avg_control_min_distance,avg_test_min_distance,avg_test_final_distance
114,4,6689,FuseConfig.W_Dfilm_LATE,fusing_policy,False,Vision_Random,wrist+wrist_depth,800,2,0,0.2792690906815694,0.188427225716961,0.2133285064791337,0.3055653356710773
115,0,6689,FuseConfig.Wfilm_Dfilm_LATE,fusing_policy,False,Vision_Random,wrist+wrist_depth,100,1,0,0.1826189747214548,0.1282960450242477,0.1531566191594605,0.2581047401672011
116,1,6689,FuseConfig.Wfilm_Dfilm_LATE,fusing_policy,False,Vision_Random,wrist+wrist_depth,200,1,0,0.2865071070781581,0.1330331915033995,0.142902261693078,0.3554507934629887
117,2,6689,FuseConfig.Wfilm_Dfilm_LATE,fusing_policy,False,Vision_Random,wrist+wrist_depth,400,2,1,0.2318609477946492,0.0990470670066949,0.1434714977337735,0.2869445510950874
118,3,6689,FuseConfig.Wfilm_Dfilm_LATE,fusing_policy,False,Vision_Random,wrist+wrist_depth,600,2,0,0.1149199805388627,0.0930079850796628,0.1388205014097814,0.2617483212226394
119,4,6689,FuseConfig.Wfilm_Dfilm_LATE,fusing_policy,False,Vision_Random,wrist+wrist_depth,800,2,0,0.2264681576499677,0.1394580135162555,0.1972692838918427,0.3191115278115703
120,0,7653,FuseConfig.Wfilm_D,fusing_policy,False,Vision_Random,wrist+wrist_depth,100,0,0,0.1538675128812287,0.1320312948640092,0.2600252432991969,0.3053605082549242
121,1,7653,FuseConfig.Wfilm_D,fusing_policy,False,Vision_Random,wrist+wrist_depth,200,0,0,0.1647809133679114,0.1249454372778567,0.2442059757761042,0.3486140330765652
122,2,7653,FuseConfig.Wfilm_D,fusing_policy,False,Vision_Random,wrist+wrist_depth,400,0,0,0.1706952746276426,0.1284723745636755,0.2241591197468651,0.3136314868685195
123,3,7653,FuseConfig.Wfilm_D,fusing_policy,False,Vision_Random,wrist+wrist_depth,600,3,0,0.1438470972681421,0.0919984107646624,0.2208096615527628,0.311228525563934
124,4,7653,FuseConfig.Wfilm_D,fusing_policy,False,Vision_Random,wrist+wrist_depth,800,1,0,0.1432258652535969,0.1215164090123061,0.2557615655642246,0.3123607103504449
125,0,7653,FuseConfig.W_Dfilm,fusing_policy,False,Vision_Random,wrist+wrist_depth,100,0,0,0.3546970626971376,0.2804219466176592,0.2627894713506806,0.2905624177296437
126,1,7653,FuseConfig.W_Dfilm,fusing_policy,False,Vision_Random,wrist+wrist_depth,200,3,0,0.2379997506564614,0.2316478777482652,0.3476914476356914,0.3622625057167609
127,2,7653,FuseConfig.W_Dfilm,fusing_policy,False,Vision_Random,wrist+wrist_depth,400,0,0,0.283344778856074,0.234013423059633,0.3076097867801467,0.3713556098054215
128,3,7653,FuseConfig.W_Dfilm,fusing_policy,False,Vision_Random,wrist+wrist_depth,600,0,0,0.3417883872720612,0.2959475198251701,0.3391726201341877,0.3737406229459077
129,4,7653,FuseConfig.W_Dfilm,fusing_policy,False,Vision_Random,wrist+wrist_depth,800,0,0,0.3050842702439966,0.2257637478716312,0.2967042571272305,0.3315508357893154
130,0,7653,FuseConfig.Wfilm_Dfilm,fusing_policy,False,Vision_Random,wrist+wrist_depth,100,0,0,0.2369714867275303,0.1496294533978353,0.2485730830103958,0.3188588483636508
131,1,7653,FuseConfig.Wfilm_Dfilm,fusing_policy,False,Vision_Random,wrist+wrist_depth,200,1,0,0.2019122266874241,0.1508228908652817,0.2935291889377641,0.3450703551430586
132,2,7653,FuseConfig.Wfilm_Dfilm,fusing_policy,False,Vision_Random,wrist+wrist_depth,400,3,0,0.153402582298538,0.1076852361542949,0.2517427915272913,0.3191903179890253
133,3,7653,FuseConfig.Wfilm_Dfilm,fusing_policy,False,Vision_Random,wrist+wrist_depth,600,0,0,0.1782481819834327,0.147415261987266,0.2605793273921882,0.3221426443944365
134,4,7653,FuseConfig.Wfilm_Dfilm,fusing_policy,False,Vision_Random,wrist+wrist_depth,800,3,0,0.1586034460894128,0.1416623736416057,0.3039254958598237,0.3619143970639816
135,0,7653,FuseConfig.Wfilm_D_LATE,fusing_policy,False,Vision_Random,wrist+wrist_depth,100,0,0,0.2000518745112431,0.1447009002178048,0.2407737939927168,0.3185587755550843
136,1,7653,FuseConfig.Wfilm_D_LATE,fusing_policy,False,Vision_Random,wrist+wrist_depth,200,1,0,0.2422212746859674,0.1159877185433214,0.1632981052341083,0.3108102872279849
137,2,7653,FuseConfig.Wfilm_D_LATE,fusing_policy,False,Vision_Random,wrist+wrist_depth,400,2,0,0.1685650293785538,0.1302272246013368,0.2118376027453975,0.2951482243215638
138,3,7653,FuseConfig.Wfilm_D_LATE,fusing_policy,False,Vision_Random,wrist+wrist_depth,600,1,0,0.2217367960790762,0.1331738623679665,0.1460525312659562,0.3292715544380814
139,4,7653,FuseConfig.Wfilm_D_LATE,fusing_policy,False,Vision_Random,wrist+wrist_depth,800,3,0,0.135726017654456,0.114571576582949,0.2117796980601295,0.3162683854813363
140,0,7653,FuseConfig.W_Dfilm_LATE,fusing_policy,False,Vision_Random,wrist+wrist_depth,100,1,0,0.2795151646113819,0.2418819682118619,0.2927621925797042,0.3530366071203125
141,1,7653,FuseConfig.W_Dfilm_LATE,fusing_policy,False,Vision_Random,wrist+wrist_depth,200,1,0,0.2558587579762045,0.1760999055972529,0.2476936858053612,0.3260660587653816
142,2,7653,FuseConfig.W_Dfilm_LATE,fusing_policy,False,Vision_Random,wrist+wrist_depth,400,1,0,0.2733956078954375,0.1740036830090986,0.2206965218494036,0.3954863977629356
